id_cliente,qtde_compras,valor_compras,periodo_consumo
100221.0,5,109.83,2024-07
101622.0,5,105.47,2024-07
102068.0,5,98.01,2024-07
100633.0,5,108.33,2024-07
101190.0,5,109.22,2024-07
101439.0,5,100.69,2024-07
101801.0,5,107.6,2024-07
102246.0,5,100.1,2024-07
100500.0,5,99.17,2024-07
102088.0,5,95.87,2024-07
100477.0,5,103.07,2024-07
100860.0,5,71.17,2024-07
101220.0,5,109.95,2024-07
102696.0,5,109.47,2024-07
101517.0,5,64.22,2024-07
102653.0,5,107.0,2024-07
101518.0,5,69.57,2024-07
101711.0,5,80.65,2024-07
100869.0,5,102.58,2024-07
100049.0,4,57.03,2024-07
101766.0,4,85.26,2024-07
100047.0,4,85.87,2024-07
100926.0,4,71.92,2024-07
101662.0,4,50.39,2024-07
100788.0,4,62.45,2024-07
102155.0,4,76.62,2024-07
101280.0,4,92.27,2024-07
101308.0,4,77.26,2024-07
100255.0,4,54.61,2024-07
100327.0,4,77.36,2024-07
100521.0,4,73.32,2024-07
102140.0,4,83.62,2024-07
102004.0,4,54.72,2024-07
101270.0,4,82.81,2024-07
100238.0,4,73.37,2024-07
100683.0,4,91.49,2024-07
101817.0,4,64.81,2024-07
101464.0,4,77.3,2024-07
101023.0,4,90.16,2024-07
100257.0,4,54.52,2024-07
100308.0,4,90.38,2024-07
102578.0,4,79.67,2024-07
100972.0,4,44.74,2024-07
100435.0,4,63.05,2024-07
102215.0,4,80.54,2024-07
102042.0,4,53.01,2024-07
100468.0,4,75.13,2024-07
102682.0,4,64.98,2024-07
102681.0,4,76.79,2024-07
102046.0,3,39.06,2024-07
100652.0,3,65.67,2024-07
101810.0,3,68.96,2024-07
101484.0,3,68.81,2024-07
102546.0,3,61.74,2024-07
102050.0,3,41.78,2024-07
100449.0,3,62.02,2024-07
100187.0,3,38.38,2024-07
101323.0,3,38.3,2024-07
100561.0,3,48.02,2024-07
102496.0,3,53.33,2024-07
101901.0,3,62.41,2024-07
101477.0,3,59.61,2024-07
101170.0,3,51.96,2024-07
100958.0,3,46.41,2024-07
100646.0,3,69.72,2024-07
101429.0,3,51.32,2024-07
100632.0,3,52.13,2024-07
100854.0,3,42.86,2024-07
101386.0,3,63.2,2024-07
100525.0,3,59.94,2024-07
100488.0,3,44.7,2024-07
100876.0,3,40.24,2024-07
102647.0,3,59.52,2024-07
101719.0,3,58.68,2024-07
100019.0,3,46.39,2024-07
100396.0,3,68.23,2024-07
100109.0,3,42.46,2024-07
100415.0,3,51.52,2024-07
102382.0,3,67.99,2024-07
101293.0,3,51.11,2024-07
101064.0,3,58.16,2024-07
101855.0,3,50.4,2024-07
102606.0,3,46.43,2024-07
100003.0,3,69.29,2024-07
102028.0,3,50.78,2024-07
101063.0,3,66.4,2024-07
100434.0,3,45.0,2024-07
100874.0,3,44.46,2024-07
101193.0,2,25.73,2024-07
100358.0,2,39.06,2024-07
100406.0,2,32.98,2024-07
102602.0,2,43.63,2024-07
101770.0,2,35.22,2024-07
102061.0,2,45.86,2024-07
101536.0,2,29.05,2024-07
100970.0,2,43.72,2024-07
101301.0,2,41.74,2024-07
102173.0,2,41.62,2024-07
102005.0,2,43.21,2024-07
102487.0,2,41.41,2024-07
101804.0,2,38.51,2024-07
101846.0,2,27.88,2024-07
102398.0,2,25.76,2024-07
100484.0,2,44.84,2024-07
100048.0,2,20.44,2024-07
100001.0,2,42.17,2024-07
101911.0,2,35.4,2024-07
102017.0,2,27.58,2024-07
100671.0,2,27.75,2024-07
100848.0,2,39.79,2024-07
101081.0,2,34.3,2024-07
102133.0,2,29.37,2024-07
102430.0,2,35.62,2024-07
100789.0,2,26.44,2024-07
101083.0,2,37.56,2024-07
101185.0,2,30.84,2024-07
102121.0,2,42.19,2024-07
102214.0,2,31.73,2024-07
100444.0,2,34.84,2024-07
101318.0,2,25.31,2024-07
101526.0,2,26.62,2024-07
102336.0,2,33.49,2024-07
101474.0,2,35.37,2024-07
102235.0,2,37.95,2024-07
101935.0,2,31.32,2024-07
101290.0,2,39.99,2024-07
102006.0,2,43.54,2024-07
102472.0,2,41.81,2024-07
100487.0,2,25.91,2024-07
100250.0,2,35.38,2024-07
100400.0,2,27.31,2024-07
101175.0,2,30.26,2024-07
101826.0,2,46.25,2024-07
100272.0,2,28.12,2024-07
100492.0,2,35.78,2024-07
101066.0,2,38.34,2024-07
100256.0,2,40.15,2024-07
101007.0,2,37.08,2024-07
101393.0,2,25.27,2024-07
100582.0,2,32.07,2024-07
101808.0,2,36.18,2024-07
100616.0,2,26.95,2024-07
101550.0,2,32.59,2024-07
100648.0,2,25.77,2024-07
102456.0,2,26.75,2024-07
100471.0,2,33.59,2024-07
101277.0,2,27.91,2024-07
100722.0,2,37.25,2024-07
102522.0,2,39.87,2024-07
101900.0,2,42.26,2024-07
102588.0,2,29.36,2024-07
101963.0,2,28.66,2024-07
100068.0,2,27.31,2024-07
100519.0,2,38.73,2024-07
100688.0,2,40.24,2024-07
102617.0,2,25.74,2024-07
101230.0,2,45.17,2024-07
101268.0,2,26.18,2024-07
102189.0,2,36.69,2024-07
100522.0,2,40.29,2024-07
102619.0,2,43.77,2024-07
100489.0,2,40.4,2024-07
102498.0,2,42.28,2024-07
100499.0,2,32.35,2024-07
102167.0,2,42.56,2024-07
100420.0,2,26.78,2024-07
101305.0,2,44.28,2024-07
101028.0,2,36.82,2024-07
100165.0,2,42.62,2024-07
100073.0,2,34.78,2024-07
102372.0,2,38.88,2024-07
100517.0,2,36.37,2024-07
101366.0,2,40.77,2024-07
101096.0,2,26.81,2024-07
100295.0,2,26.36,2024-07
101654.0,2,30.37,2024-07
101729.0,2,28.49,2024-07
101816.0,2,43.79,2024-07
101300.0,2,29.77,2024-07
102590.0,2,46.02,2024-07
100808.0,2,32.3,2024-07
102575.0,2,28.97,2024-07
101156.0,2,42.02,2024-07
100661.0,2,39.21,2024-07
100967.0,2,35.76,2024-07
101030.0,2,36.99,2024-07
100586.0,2,40.51,2024-07
102474.0,2,29.97,2024-07
101419.0,2,46.46,2024-07
100685.0,2,46.0,2024-07
101372.0,2,39.03,2024-07
100786.0,2,29.35,2024-07
101586.0,1,19.84,2024-07
100558.0,1,13.31,2024-07
100036.0,1,12.86,2024-07
102258.0,1,15.3,2024-07
100832.0,1,2.64,2024-07
100311.0,1,21.86,2024-07
100162.0,1,20.34,2024-07
101726.0,1,20.51,2024-07
100712.0,1,17.1,2024-07
100569.0,1,16.25,2024-07
101457.0,1,16.51,2024-07
101347.0,1,23.14,2024-07
102221.0,1,12.96,2024-07
100190.0,1,3.29,2024-07
100686.0,1,18.74,2024-07
101006.0,1,17.24,2024-07
101245.0,1,20.32,2024-07
100443.0,1,17.76,2024-07
100405.0,1,21.91,2024-07
100597.0,1,22.2,2024-07
101084.0,1,17.06,2024-07
102517.0,1,15.5,2024-07
101370.0,1,18.89,2024-07
100570.0,1,22.33,2024-07
100948.0,1,14.79,2024-07
100920.0,1,19.22,2024-07
101127.0,1,19.31,2024-07
100668.0,1,20.4,2024-07
101018.0,1,13.94,2024-07
100857.0,1,20.22,2024-07
100674.0,1,22.29,2024-07
101403.0,1,14.46,2024-07
102641.0,1,15.08,2024-07
102104.0,1,22.96,2024-07
101243.0,1,14.47,2024-07
100617.0,1,21.71,2024-07
101072.0,1,17.82,2024-07
100289.0,1,15.19,2024-07
100723.0,1,21.88,2024-07
102383.0,1,17.31,2024-07
101494.0,1,18.06,2024-07
100447.0,1,16.39,2024-07
101713.0,1,18.9,2024-07
101940.0,1,14.29,2024-07
101744.0,1,16.73,2024-07
102416.0,1,22.94,2024-07
101741.0,1,15.3,2024-07
100696.0,1,19.58,2024-07
102052.0,1,16.02,2024-07
101435.0,1,20.84,2024-07
101755.0,1,13.94,2024-07
102036.0,1,22.95,2024-07
102630.0,1,17.4,2024-07
101780.0,1,15.07,2024-07
101516.0,1,13.32,2024-07
101428.0,1,14.35,2024-07
101068.0,1,18.11,2024-07
101508.0,1,16.15,2024-07
100318.0,1,21.43,2024-07
100514.0,1,17.16,2024-07
100422.0,1,15.2,2024-07
102378.0,1,19.16,2024-07
100660.0,1,20.12,2024-07
100016.0,1,14.32,2024-07
100606.0,1,14.33,2024-07
102639.0,1,12.92,2024-07
100188.0,1,20.44,2024-07
101722.0,1,19.66,2024-07
101067.0,1,17.63,2024-07
100518.0,1,21.6,2024-07
100906.0,1,21.18,2024-07
100604.0,1,18.82,2024-07
100433.0,1,21.86,2024-07
100962.0,1,14.74,2024-07
100706.0,1,0.92,2024-07
100163.0,1,15.43,2024-07
101880.0,1,13.14,2024-07
100164.0,1,18.23,2024-07
102692.0,1,22.59,2024-07
102207.0,1,12.95,2024-07
101784.0,1,13.84,2024-07
100151.0,1,17.39,2024-07
101858.0,1,22.56,2024-07
101675.0,1,15.93,2024-07
101345.0,1,17.98,2024-07
100818.0,1,0.87,2024-07
100658.0,1,14.12,2024-07
100562.0,1,1.55,2024-07
100705.0,1,22.9,2024-07
100194.0,1,12.58,2024-07
101628.0,1,22.75,2024-07
100845.0,1,19.39,2024-07
101235.0,1,21.85,2024-07
102694.0,1,17.41,2024-07
100058.0,1,1.31,2024-07
102007.0,1,17.78,2024-07
100543.0,1,19.69,2024-07
100695.0,19,266.57,2024-09
101525.0,12,154.22,2024-09
100529.0,11,174.21,2024-09
100791.0,11,221.08,2024-09
102337.0,9,132.28,2024-09
101823.0,9,177.86,2024-09
102329.0,8,183.57,2024-09
102290.0,8,108.31,2024-09
101266.0,8,158.03,2024-09
101076.0,8,138.37,2024-09
101620.0,7,152.98,2024-09
102078.0,6,86.6,2024-09
101461.0,6,119.81,2024-09
100477.0,6,129.19,2024-09
101548.0,6,136.05,2024-09
100263.0,6,119.21,2024-09
100426.0,6,107.22,2024-09
102008.0,6,114.99,2024-09
101358.0,6,131.17,2024-09
100259.0,6,111.95,2024-09
102621.0,5,64.28,2024-09
100709.0,5,112.64,2024-09
100985.0,5,99.68,2024-09
100701.0,5,98.98,2024-09
101337.0,5,74.23,2024-09
101053.0,5,98.03,2024-09
100154.0,5,83.8,2024-09
102406.0,5,97.62,2024-09
101292.0,4,54.7,2024-09
101197.0,4,78.38,2024-09
101653.0,4,93.05,2024-09
100049.0,4,52.19,2024-09
100489.0,4,92.1,2024-09
100574.0,4,67.6,2024-09
102304.0,4,87.53,2024-09
100532.0,4,83.73,2024-09
101616.0,4,74.48,2024-09
102635.0,4,81.84,2024-09
102606.0,4,87.86,2024-09
100284.0,4,67.48,2024-09
100786.0,4,64.17,2024-09
101512.0,4,78.8,2024-09
101935.0,4,84.83,2024-09
100834.0,4,82.87,2024-09
100874.0,4,84.39,2024-09
100767.0,4,68.83,2024-09
100860.0,3,63.94,2024-09
100314.0,3,41.46,2024-09
102328.0,3,55.13,2024-09
101233.0,3,37.78,2024-09
102103.0,3,48.05,2024-09
102630.0,3,49.4,2024-09
101220.0,3,50.35,2024-09
101641.0,3,60.0,2024-09
102123.0,3,50.11,2024-09
101134.0,3,35.86,2024-09
102376.0,3,45.24,2024-09
101475.0,3,49.62,2024-09
101182.0,3,44.91,2024-09
100054.0,3,39.95,2024-09
102313.0,3,57.03,2024-09
100917.0,3,59.12,2024-09
101429.0,3,57.55,2024-09
100019.0,3,52.52,2024-09
100171.0,3,49.83,2024-09
100023.0,3,65.41,2024-09
101448.0,3,54.31,2024-09
100781.0,2,35.35,2024-09
100276.0,2,25.61,2024-09
102430.0,2,32.39,2024-09
102000.0,2,33.23,2024-09
102604.0,2,33.63,2024-09
101730.0,2,37.52,2024-09
100360.0,2,36.52,2024-09
101523.0,2,38.12,2024-09
102617.0,2,41.49,2024-09
101125.0,2,42.52,2024-09
100735.0,2,40.49,2024-09
100954.0,2,45.58,2024-09
101431.0,2,25.45,2024-09
101423.0,2,29.27,2024-09
102567.0,2,25.22,2024-09
100830.0,2,38.97,2024-09
100514.0,2,44.35,2024-09
101586.0,2,30.29,2024-09
100582.0,2,44.97,2024-09
101347.0,2,26.35,2024-09
101107.0,2,45.13,2024-09
102256.0,2,32.61,2024-09
102335.0,2,27.24,2024-09
100787.0,2,35.5,2024-09
100007.0,2,30.58,2024-09
101871.0,2,31.18,2024-09
100663.0,2,31.66,2024-09
100721.0,2,42.31,2024-09
102583.0,2,36.64,2024-09
100833.0,2,31.75,2024-09
100222.0,2,38.17,2024-09
101592.0,2,40.44,2024-09
100330.0,2,30.92,2024-09
101287.0,2,33.94,2024-09
102464.0,2,27.68,2024-09
102295.0,2,28.95,2024-09
101792.0,2,39.69,2024-09
100202.0,2,28.96,2024-09
100612.0,2,36.34,2024-09
101211.0,2,40.29,2024-09
100992.0,2,14.59,2024-09
102396.0,2,37.25,2024-09
100116.0,2,30.57,2024-09
102540.0,2,45.74,2024-09
102573.0,2,35.45,2024-09
100442.0,2,42.37,2024-09
101950.0,2,36.88,2024-09
102308.0,2,25.99,2024-09
100326.0,2,38.66,2024-09
100476.0,2,45.5,2024-09
102146.0,2,37.98,2024-09
102473.0,2,42.66,2024-09
100306.0,2,44.05,2024-09
100973.0,2,29.96,2024-09
101959.0,2,29.61,2024-09
102288.0,2,38.18,2024-09
100672.0,2,33.89,2024-09
101762.0,2,43.1,2024-09
101971.0,2,44.39,2024-09
101001.0,2,32.65,2024-09
100614.0,1,15.07,2024-09
100400.0,1,20.91,2024-09
101190.0,1,15.48,2024-09
100100.0,1,21.36,2024-09
101721.0,1,17.08,2024-09
102289.0,1,19.7,2024-09
101992.0,1,13.56,2024-09
100070.0,1,19.23,2024-09
102579.0,1,17.38,2024-09
101494.0,1,18.83,2024-09
100434.0,1,14.33,2024-09
100502.0,1,1.37,2024-09
100578.0,1,21.8,2024-09
100479.0,1,14.86,2024-09
100487.0,1,13.56,2024-09
101372.0,1,12.78,2024-09
101140.0,1,19.42,2024-09
102568.0,1,19.05,2024-09
100525.0,1,18.4,2024-09
101230.0,1,15.02,2024-09
100335.0,1,16.73,2024-09
101477.0,1,18.91,2024-09
101246.0,1,17.87,2024-09
101130.0,1,23.14,2024-09
101632.0,1,14.0,2024-09
102262.0,1,20.0,2024-09
100522.0,1,16.87,2024-09
100669.0,1,17.13,2024-09
101039.0,1,20.24,2024-09
100267.0,1,19.97,2024-09
102019.0,1,23.18,2024-09
101318.0,1,13.91,2024-09
101216.0,1,13.65,2024-09
100094.0,1,20.31,2024-09
102405.0,1,18.74,2024-09
100066.0,1,15.47,2024-09
101280.0,1,13.38,2024-09
101452.0,1,13.45,2024-09
101989.0,1,22.13,2024-09
102359.0,1,14.59,2024-09
100215.0,1,16.0,2024-09
101142.0,1,14.96,2024-09
102369.0,1,16.34,2024-09
100792.0,1,13.28,2024-09
101545.0,1,18.1,2024-09
102481.0,1,13.26,2024-09
101048.0,1,1.42,2024-09
100518.0,1,15.04,2024-09
100060.0,1,18.33,2024-09
100972.0,4,83.02,2024-02
,2,36.86,2024-02
100989.0,1,17.23,2024-02
101609.0,1,15.12,2024-02
101823.0,11,177.17,2024-10
100529.0,11,216.92,2024-10
100709.0,11,255.28,2024-10
101525.0,11,216.02,2024-10
100695.0,11,203.73,2024-10
101266.0,9,183.39,2024-10
100255.0,7,107.41,2024-10
102329.0,7,92.23,2024-10
100049.0,7,129.98,2024-10
101548.0,7,159.7,2024-10
102337.0,6,86.48,2024-10
101521.0,6,119.64,2024-10
100830.0,6,88.13,2024-10
102289.0,6,109.71,2024-10
102640.0,6,81.41,2024-10
102078.0,6,104.2,2024-10
101053.0,6,123.91,2024-10
102507.0,6,97.58,2024-10
100936.0,6,118.03,2024-10
102246.0,6,126.44,2024-10
100925.0,6,134.93,2024-10
102257.0,5,75.25,2024-10
100372.0,5,84.09,2024-10
